entity_id,state,last_changed
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:26:28.968Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T09:26:33.966Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:26:38.993Z
sensor.ugreen_nas_cpu_temperature,74,2026-07-29T09:26:43.990Z
sensor.ugreen_nas_cpu_temperature,72,2026-07-29T09:26:48.993Z
sensor.ugreen_nas_cpu_temperature,71,2026-07-29T09:26:53.967Z
sensor.ugreen_nas_cpu_temperature,78,2026-07-29T09:26:58.967Z
sensor.ugreen_nas_cpu_temperature,73,2026-07-29T09:27:03.967Z
sensor.ugreen_nas_cpu_temperature,74,2026-07-29T09:27:18.991Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T09:27:24.018Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:27:28.966Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T09:27:33.967Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:27:38.970Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T09:27:43.967Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:27:48.967Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T09:27:58.970Z
sensor.ugreen_nas_cpu_temperature,78,2026-07-29T09:28:03.968Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:28:08.969Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T09:28:23.995Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:28:33.993Z
sensor.ugreen_nas_cpu_temperature,75,2026-07-29T09:28:43.992Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:28:53.969Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T09:29:03.969Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:29:18.971Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T09:29:33.968Z
sensor.ugreen_nas_cpu_temperature,74,2026-07-29T09:29:48.992Z
sensor.ugreen_nas_cpu_temperature,80,2026-07-29T09:29:53.966Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:29:58.990Z
sensor.ugreen_nas_cpu_temperature,81,2026-07-29T09:30:03.992Z
sensor.ugreen_nas_cpu_temperature,79,2026-07-29T09:30:08.992Z
sensor.ugreen_nas_cpu_temperature,78,2026-07-29T09:30:13.992Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:30:43.974Z
sensor.ugreen_nas_cpu_temperature,81,2026-07-29T09:30:48.971Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:30:53.966Z
sensor.ugreen_nas_cpu_temperature,82,2026-07-29T09:30:58.975Z
sensor.ugreen_nas_cpu_temperature,81,2026-07-29T09:31:03.972Z
sensor.ugreen_nas_cpu_temperature,80,2026-07-29T09:31:08.988Z
sensor.ugreen_nas_cpu_temperature,81,2026-07-29T09:31:43.979Z
sensor.ugreen_nas_cpu_temperature,80,2026-07-29T09:31:48.969Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:31:53.966Z
sensor.ugreen_nas_cpu_temperature,82,2026-07-29T09:31:58.969Z
sensor.ugreen_nas_cpu_temperature,80,2026-07-29T09:32:03.991Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:32:13.991Z
sensor.ugreen_nas_cpu_temperature,81,2026-07-29T09:32:18.993Z
sensor.ugreen_nas_cpu_temperature,80,2026-07-29T09:32:23.994Z
sensor.ugreen_nas_cpu_temperature,79,2026-07-29T09:32:29.047Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:32:33.995Z
sensor.ugreen_nas_cpu_temperature,81,2026-07-29T09:32:38.996Z
sensor.ugreen_nas_cpu_temperature,80,2026-07-29T09:32:43.969Z
sensor.ugreen_nas_cpu_temperature,89,2026-07-29T09:32:48.997Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:32:53.969Z
sensor.ugreen_nas_cpu_temperature,81,2026-07-29T09:32:58.971Z
sensor.ugreen_nas_cpu_temperature,80,2026-07-29T09:33:03.983Z
sensor.ugreen_nas_cpu_temperature,81,2026-07-29T09:33:38.970Z
sensor.ugreen_nas_cpu_temperature,80,2026-07-29T09:33:53.978Z
sensor.ugreen_nas_cpu_temperature,81,2026-07-29T09:33:58.977Z
sensor.ugreen_nas_cpu_temperature,80,2026-07-29T09:34:03.977Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:34:08.976Z
sensor.ugreen_nas_cpu_temperature,82,2026-07-29T09:34:13.971Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:34:18.978Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:34:23.975Z
sensor.ugreen_nas_cpu_temperature,81,2026-07-29T09:34:28.973Z
sensor.ugreen_nas_cpu_temperature,79,2026-07-29T09:34:33.978Z
sensor.ugreen_nas_cpu_temperature,81,2026-07-29T09:34:58.967Z
sensor.ugreen_nas_cpu_temperature,80,2026-07-29T09:35:08.976Z
sensor.ugreen_nas_cpu_temperature,79,2026-07-29T09:35:18.979Z
sensor.ugreen_nas_cpu_temperature,80,2026-07-29T09:35:23.975Z
sensor.ugreen_nas_cpu_temperature,76,2026-07-29T09:35:33.990Z
sensor.ugreen_nas_cpu_temperature,69,2026-07-29T09:35:38.987Z
sensor.ugreen_nas_cpu_temperature,77,2026-07-29T09:35:43.966Z
sensor.ugreen_nas_cpu_temperature,69,2026-07-29T09:35:48.980Z
sensor.ugreen_nas_cpu_temperature,67,2026-07-29T09:35:53.967Z
sensor.ugreen_nas_cpu_temperature,66,2026-07-29T09:36:18.972Z
sensor.ugreen_nas_cpu_temperature,70,2026-07-29T09:36:23.973Z
sensor.ugreen_nas_cpu_temperature,66,2026-07-29T09:36:28.975Z
sensor.ugreen_nas_cpu_temperature,74,2026-07-29T09:36:38.975Z
sensor.ugreen_nas_cpu_temperature,67,2026-07-29T09:36:43.967Z
sensor.ugreen_nas_cpu_temperature,66,2026-07-29T09:36:48.967Z
sensor.ugreen_nas_cpu_temperature,69,2026-07-29T09:37:03.978Z
sensor.ugreen_nas_cpu_temperature,65,2026-07-29T09:37:08.977Z
sensor.ugreen_nas_cpu_temperature,73,2026-07-29T09:37:38.968Z
sensor.ugreen_nas_cpu_temperature,65,2026-07-29T09:37:43.966Z
sensor.ugreen_nas_cpu_temperature,64,2026-07-29T09:37:48.973Z
sensor.ugreen_nas_cpu_temperature,72,2026-07-29T09:38:23.962Z
sensor.ugreen_nas_cpu_temperature,65,2026-07-29T09:38:28.969Z
sensor.ugreen_nas_cpu_temperature,64,2026-07-29T09:38:33.994Z
sensor.ugreen_nas_cpu_temperature,73,2026-07-29T09:38:38.977Z
sensor.ugreen_nas_cpu_temperature,65,2026-07-29T09:38:43.988Z
sensor.ugreen_nas_cpu_temperature,64,2026-07-29T09:38:48.969Z
sensor.ugreen_nas_cpu_temperature,67,2026-07-29T09:39:03.967Z
sensor.ugreen_nas_cpu_temperature,64,2026-07-29T09:39:08.967Z
sensor.ugreen_nas_cpu_temperature,63,2026-07-29T09:39:13.969Z
sensor.ugreen_nas_cpu_temperature,64,2026-07-29T09:39:23.969Z
sensor.ugreen_nas_cpu_temperature,63,2026-07-29T09:39:43.976Z
sensor.ugreen_nas_cpu_temperature,71,2026-07-29T09:39:48.974Z
sensor.ugreen_nas_cpu_temperature,64,2026-07-29T09:39:53.978Z
sensor.ugreen_nas_cpu_temperature,63,2026-07-29T09:39:58.974Z
sensor.ugreen_nas_cpu_temperature,71,2026-07-29T09:40:33.990Z
sensor.ugreen_nas_cpu_temperature,64,2026-07-29T09:40:38.970Z
sensor.ugreen_nas_cpu_temperature,63,2026-07-29T09:40:43.969Z
sensor.ugreen_nas_cpu_temperature,68,2026-07-29T09:41:03.973Z
sensor.ugreen_nas_cpu_temperature,63,2026-07-29T09:41:08.973Z
sensor.ugreen_nas_cpu_temperature,71,2026-07-29T09:41:38.993Z
sensor.ugreen_nas_cpu_temperature,63,2026-07-29T09:41:43.985Z
sensor.ugreen_nas_cpu_temperature,65,2026-07-29T09:42:18.974Z
sensor.ugreen_nas_cpu_temperature,72,2026-07-29T09:42:23.970Z
sensor.ugreen_nas_cpu_temperature,64,2026-07-29T09:42:28.966Z
sensor.ugreen_nas_cpu_temperature,63,2026-07-29T09:42:33.969Z
sensor.ugreen_nas_cpu_temperature,62,2026-07-29T09:43:03.969Z
sensor.ugreen_nas_cpu_temperature,63,2026-07-29T09:43:48.992Z
sensor.ugreen_nas_cpu_temperature,79,2026-07-29T09:44:08.995Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:44:13.988Z
sensor.ugreen_nas_cpu_temperature,82,2026-07-29T09:44:18.998Z
sensor.ugreen_nas_cpu_temperature,80,2026-07-29T09:44:23.999Z
sensor.ugreen_nas_cpu_temperature,79,2026-07-29T09:44:28.970Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:44:33.993Z
sensor.ugreen_nas_cpu_temperature,81,2026-07-29T09:44:38.984Z
sensor.ugreen_nas_cpu_temperature,88,2026-07-29T09:44:43.995Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:44:48.998Z
sensor.ugreen_nas_cpu_temperature,81,2026-07-29T09:44:53.997Z
sensor.ugreen_nas_cpu_temperature,80,2026-07-29T09:44:58.971Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:45:03.970Z
sensor.ugreen_nas_cpu_temperature,82,2026-07-29T09:45:08.979Z
sensor.ugreen_nas_cpu_temperature,89,2026-07-29T09:45:13.972Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:45:18.995Z
sensor.ugreen_nas_cpu_temperature,82,2026-07-29T09:45:23.965Z
sensor.ugreen_nas_cpu_temperature,89,2026-07-29T09:45:28.984Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:45:33.975Z
sensor.ugreen_nas_cpu_temperature,82,2026-07-29T09:45:38.973Z
sensor.ugreen_nas_cpu_temperature,81,2026-07-29T09:45:43.978Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:45:48.977Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:45:53.982Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:45:58.977Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:46:03.983Z
sensor.ugreen_nas_cpu_temperature,90,2026-07-29T09:46:08.982Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:46:13.979Z
sensor.ugreen_nas_cpu_temperature,82,2026-07-29T09:46:18.978Z
sensor.ugreen_nas_cpu_temperature,81,2026-07-29T09:46:23.979Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:46:28.983Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:46:33.975Z
sensor.ugreen_nas_cpu_temperature,89,2026-07-29T09:46:38.971Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:46:43.975Z
sensor.ugreen_nas_cpu_temperature,82,2026-07-29T09:46:48.979Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:46:53.976Z
sensor.ugreen_nas_cpu_temperature,82,2026-07-29T09:46:58.976Z
sensor.ugreen_nas_cpu_temperature,81,2026-07-29T09:47:03.976Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:47:08.979Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:47:13.980Z
sensor.ugreen_nas_cpu_temperature,82,2026-07-29T09:47:18.996Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:47:28.968Z
sensor.ugreen_nas_cpu_temperature,91,2026-07-29T09:47:33.993Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:47:38.995Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:47:43.972Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:47:48.996Z
sensor.ugreen_nas_cpu_temperature,89,2026-07-29T09:47:53.969Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:47:58.994Z
sensor.ugreen_nas_cpu_temperature,82,2026-07-29T09:48:03.993Z
sensor.ugreen_nas_cpu_temperature,91,2026-07-29T09:48:08.970Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:48:13.993Z
sensor.ugreen_nas_cpu_temperature,92,2026-07-29T09:48:18.993Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:48:23.992Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:48:28.979Z
sensor.ugreen_nas_cpu_temperature,82,2026-07-29T09:48:33.982Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:48:43.974Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:48:48.983Z
sensor.ugreen_nas_cpu_temperature,88,2026-07-29T09:48:53.993Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:48:58.970Z
sensor.ugreen_nas_cpu_temperature,82,2026-07-29T09:49:03.979Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:49:08.992Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:49:13.986Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:49:18.986Z
sensor.ugreen_nas_cpu_temperature,88,2026-07-29T09:49:23.994Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:49:28.967Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:49:33.985Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:49:38.984Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:49:43.971Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:49:48.985Z
sensor.ugreen_nas_cpu_temperature,82,2026-07-29T09:49:53.980Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:49:58.971Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:50:03.968Z
sensor.ugreen_nas_cpu_temperature,88,2026-07-29T09:50:08.970Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:50:13.994Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:50:18.970Z
sensor.ugreen_nas_cpu_temperature,88,2026-07-29T09:50:23.969Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:50:28.988Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:50:33.994Z
sensor.ugreen_nas_cpu_temperature,88,2026-07-29T09:50:38.986Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:50:43.992Z
sensor.ugreen_nas_cpu_temperature,82,2026-07-29T09:50:48.993Z
sensor.ugreen_nas_cpu_temperature,88,2026-07-29T09:50:53.968Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:50:58.970Z
sensor.ugreen_nas_cpu_temperature,88,2026-07-29T09:51:03.974Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:51:08.988Z
sensor.ugreen_nas_cpu_temperature,91,2026-07-29T09:51:23.990Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:51:28.992Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:51:33.983Z
sensor.ugreen_nas_cpu_temperature,82,2026-07-29T09:51:38.977Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:51:43.992Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:51:48.994Z
sensor.ugreen_nas_cpu_temperature,92,2026-07-29T09:51:53.992Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:51:58.994Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:52:03.980Z
sensor.ugreen_nas_cpu_temperature,88,2026-07-29T09:52:08.980Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:52:13.968Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:52:18.972Z
sensor.ugreen_nas_cpu_temperature,88,2026-07-29T09:52:23.996Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:52:28.972Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:52:33.993Z
sensor.ugreen_nas_cpu_temperature,90,2026-07-29T09:52:38.995Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:52:43.970Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:52:48.994Z
sensor.ugreen_nas_cpu_temperature,90,2026-07-29T09:52:53.993Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:52:58.980Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:53:03.979Z
sensor.ugreen_nas_cpu_temperature,91,2026-07-29T09:53:13.973Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:53:18.976Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:53:23.980Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:53:28.997Z
sensor.ugreen_nas_cpu_temperature,89,2026-07-29T09:53:33.982Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:53:38.979Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:53:43.995Z
sensor.ugreen_nas_cpu_temperature,89,2026-07-29T09:53:53.986Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:53:58.969Z
sensor.ugreen_nas_cpu_temperature,90,2026-07-29T09:54:03.995Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:54:08.993Z
sensor.ugreen_nas_cpu_temperature,93,2026-07-29T09:54:13.996Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:54:18.996Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:54:23.994Z
sensor.ugreen_nas_cpu_temperature,89,2026-07-29T09:54:38.992Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:54:43.977Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:54:48.995Z
sensor.ugreen_nas_cpu_temperature,92,2026-07-29T09:54:58.970Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:55:03.987Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:55:09.000Z
sensor.ugreen_nas_cpu_temperature,91,2026-07-29T09:55:13.972Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:55:18.992Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:55:23.970Z
sensor.ugreen_nas_cpu_temperature,93,2026-07-29T09:55:29.004Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:55:33.977Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:55:38.974Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:55:43.973Z
sensor.ugreen_nas_cpu_temperature,89,2026-07-29T09:55:58.969Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:56:03.970Z
sensor.ugreen_nas_cpu_temperature,92,2026-07-29T09:56:08.994Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:56:13.972Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:56:18.992Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:56:23.993Z
sensor.ugreen_nas_cpu_temperature,93,2026-07-29T09:56:28.974Z
sensor.ugreen_nas_cpu_temperature,88,2026-07-29T09:56:33.981Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:56:38.993Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:56:48.981Z
sensor.ugreen_nas_cpu_temperature,88,2026-07-29T09:56:53.988Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:57:04.005Z
sensor.ugreen_nas_cpu_temperature,91,2026-07-29T09:57:13.978Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:57:18.976Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:57:23.982Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:57:33.976Z
sensor.ugreen_nas_cpu_temperature,93,2026-07-29T09:57:38.977Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:57:48.979Z
sensor.ugreen_nas_cpu_temperature,91,2026-07-29T09:57:53.997Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:57:58.974Z
sensor.ugreen_nas_cpu_temperature,89,2026-07-29T09:58:03.986Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:58:08.967Z
sensor.ugreen_nas_cpu_temperature,88,2026-07-29T09:58:13.973Z
sensor.ugreen_nas_cpu_temperature,93,2026-07-29T09:58:18.993Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:58:23.973Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:58:28.973Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:58:33.970Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:58:38.970Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:58:43.968Z
sensor.ugreen_nas_cpu_temperature,93,2026-07-29T09:58:48.972Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:58:53.975Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T09:58:58.964Z
sensor.ugreen_nas_cpu_temperature,89,2026-07-29T09:59:03.975Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:59:08.994Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T09:59:13.994Z
sensor.ugreen_nas_cpu_temperature,92,2026-07-29T09:59:23.969Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:59:28.965Z
sensor.ugreen_nas_cpu_temperature,92,2026-07-29T09:59:33.969Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T09:59:38.971Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T09:59:43.993Z
sensor.ugreen_nas_cpu_temperature,90,2026-07-29T09:59:53.970Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T09:59:58.970Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T10:00:03.995Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T10:00:08.987Z
sensor.ugreen_nas_cpu_temperature,91,2026-07-29T10:00:13.996Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T10:00:18.972Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T10:00:23.970Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T10:00:28.966Z
sensor.ugreen_nas_cpu_temperature,88,2026-07-29T10:00:33.971Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T10:00:38.985Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T10:00:43.995Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T10:00:48.994Z
sensor.ugreen_nas_cpu_temperature,91,2026-07-29T10:00:53.995Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T10:00:58.968Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T10:01:03.969Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T10:01:08.987Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T10:01:13.992Z
sensor.ugreen_nas_cpu_temperature,89,2026-07-29T10:01:18.977Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T10:01:23.976Z
sensor.ugreen_nas_cpu_temperature,91,2026-07-29T10:01:28.967Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T10:01:33.977Z
sensor.ugreen_nas_cpu_temperature,93,2026-07-29T10:01:38.977Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T10:01:43.980Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T10:01:48.976Z
sensor.ugreen_nas_cpu_temperature,91,2026-07-29T10:01:53.979Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T10:01:58.971Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T10:02:03.993Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T10:02:08.974Z
sensor.ugreen_nas_cpu_temperature,90,2026-07-29T10:02:18.982Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T10:02:23.970Z
sensor.ugreen_nas_cpu_temperature,91,2026-07-29T10:02:28.967Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T10:02:33.994Z
sensor.ugreen_nas_cpu_temperature,92,2026-07-29T10:02:38.972Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T10:02:43.995Z
sensor.ugreen_nas_cpu_temperature,93,2026-07-29T10:02:48.968Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T10:02:53.970Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T10:02:58.970Z
sensor.ugreen_nas_cpu_temperature,92,2026-07-29T10:03:08.976Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T10:03:13.995Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T10:03:19.000Z
sensor.ugreen_nas_cpu_temperature,89,2026-07-29T10:03:28.977Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T10:03:33.996Z
sensor.ugreen_nas_cpu_temperature,89,2026-07-29T10:03:38.987Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T10:03:43.988Z
sensor.ugreen_nas_cpu_temperature,83,2026-07-29T10:03:48.971Z
sensor.ugreen_nas_cpu_temperature,89,2026-07-29T10:03:53.972Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T10:03:58.971Z
sensor.ugreen_nas_cpu_temperature,89,2026-07-29T10:04:03.996Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T10:04:08.996Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T10:04:13.968Z
sensor.ugreen_nas_cpu_temperature,92,2026-07-29T10:04:18.996Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T10:04:23.970Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T10:04:29.044Z
sensor.ugreen_nas_cpu_temperature,91,2026-07-29T10:04:33.969Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T10:04:38.994Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T10:04:43.983Z
sensor.ugreen_nas_cpu_temperature,91,2026-07-29T10:04:48.984Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T10:04:53.995Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T10:04:58.977Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T10:05:08.978Z
sensor.ugreen_nas_cpu_temperature,93,2026-07-29T10:05:13.981Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T10:05:18.984Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T10:05:23.979Z
sensor.ugreen_nas_cpu_temperature,89,2026-07-29T10:05:28.982Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T10:05:33.978Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T10:05:38.995Z
sensor.ugreen_nas_cpu_temperature,91,2026-07-29T10:05:43.977Z
sensor.ugreen_nas_cpu_temperature,86,2026-07-29T10:05:48.978Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T10:05:58.979Z
sensor.ugreen_nas_cpu_temperature,92,2026-07-29T10:06:03.977Z
sensor.ugreen_nas_cpu_temperature,87,2026-07-29T10:06:08.977Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T10:06:13.982Z
sensor.ugreen_nas_cpu_temperature,93,2026-07-29T10:06:18.978Z
sensor.ugreen_nas_cpu_temperature,88,2026-07-29T10:06:23.979Z
sensor.ugreen_nas_cpu_temperature,85,2026-07-29T10:06:28.981Z
sensor.ugreen_nas_cpu_temperature,84,2026-07-29T10:06:33.993Z
sensor.ugreen_nas_cpu_temperature,92,2026-07-29T10:06:48.979Z
